word,element_number,duration,relative_duration,discourse,speaker,pitch,relative_pitch,intensity,relative_intensity
morgan,10,0.40000000000000036,-0.17252636465873752,suborq_207_3_2,suborq_207,249.626,1.3207066353967378,58.40625,0.14440651077387276
and,2,0.10999999999999999,-0.8943916778057985,suborq_207_4_1,suborq_207,183.29545454545453,0.03492755614005415,57.63909090909091,0.47615544357154177
and,2,0.17000000000000004,-0.25542575873133877,suborq_207_4_3,suborq_207,178.14705882352942,-0.07701991262592983,56.235882352941175,0.33111766244542357
and,7,0.16999999999999993,-0.3176616174052058,suborq_207_4_2,suborq_207,185.58764705882353,-0.054820780049859894,56.85235294117647,0.3042372603591761
and,2,0.1499999999999999,-0.4338389213817901,suborq_207_4_2,suborq_207,93.23636363636363,-1.4180762414456636,55.284,0.30910378387224824
and,7,0.20000000000000018,0.14703834570437813,suborq_207_3_1,suborq_207,87.035,-1.443275729435601,55.3575,0.33434897551870973
and,2,0.19999999999999996,0.08480248703051185,suborq_207_3_1,suborq_207,181.213,0.002301473404052451,55.58,0.28467771650032775
and,2,0.12,-0.7948124533682621,suborq_207_8_3,suborq_207,172.28166666666667,-0.16110374599709187,60.030833333333334,0.6562520046046771
and,7,0.11000000000000032,-0.9151369640304156,suborq_207_8_3,suborq_207,216.02,0.5272625816929783,64.75545454545454,1.016218495641647
and,2,0.13000000000000012,-0.695233228930725,suborq_207_8_1,suborq_207,86.02153846153846,-1.6530996239402793,54.39923076923077,0.17291472065970032
and,2,0.1399999999999999,-0.5681622917388692,suborq_207_8_2,suborq_207,183.92000000000002,0.4072754921860272,47.91428571428571,-0.34558239473846625
and,2,0.15999999999999992,-0.2860226979653105,suborq_207_7_1,suborq_207,177.648125,0.02608687005121821,55.631875,0.3779955686981772
and,2,0.1100000000000001,-0.8943916778057971,suborq_207_7_3,suborq_207,193.43272727272728,0.20016006617490728,57.65363636363636,0.4844198304240649
sally,1,0.36999999999999994,-0.1223406968885512,suborq_207_8_3,suborq_207,102.25777777777778,-1.146932925907311,64.90486486486486,0.7983862766181389
