"discourse_list","speakers","X1","X2","X3","structure","f0_s1","f0_s2"
"suborq_1257_2_2","1257",0.166666666666667,1.16666666666667,2.2,1,0.292240077073419,-0.475882329051604
"suborq_1257_2_3","1257",0.185185185185186,1.18518518518519,2.2,1,0.785003357144517,-0.87163267317355
"suborq_1257_2_4","1257",0.166666666666666,1.16666666666667,2.2,1,1.4467612956387,-0.561866846627711
"suborq_1258_1_1","1258",0.166666666666667,1.18518518518519,2.22222222222222,2,0.0730348016928044,-0.361182087301821
"suborq_1258_1_2","1258",0.185185185185186,1.18518518518518,2.2,2,0.508884527728085,0.455012654607923
"suborq_1258_1_3","1258",0.166666666666667,1.18518518518519,2.22222222222222,2,0.371797932249493,0.822552149575172
"suborq_1258_1_4","1258",0.166666666666666,1.16666666666667,2.22222222222222,2,0.298387485487783,-0.250794444043725
"suborq_1258_2_1","1258",0.166666666666667,1.18518518518519,2.2,1,0.0755364029374417,-0.367038521279725
"suborq_1258_2_2","1258",0.166666666666667,1.18518518518518,2.2,1,1.58992564988687,-0.963269275844842
"suborq_1258_2_3","1258",0.166666666666667,1.16666666666667,2.2,1,0.56494094184705,-0.779298087338181
"suborq_1258_2_4","1258",0.166666666666666,1.18518518518519,2.2,1,0.0106487218422417,-0.0759411242192851
"suborq_1259_1_1","1259",0.185185185185185,1.18518518518519,2.22222222222222,2,-0.764137727626819,-0.297080712449278
"suborq_1259_1_4","1259",0.185185185185185,1.18518518518519,2.2,2,-0.393247294238887,-0.285020527664921
"suborq_1259_2_4","1259",0.185185185185185,1.16666666666667,2.22222222222222,1,-1.62428136986266,1.33901641637989
"suborq_1260_1_2","1260",0.185185185185185,1.18518518518519,2.2,2,-0.228488537081412,0.205898441482238
"suborq_1260_1_4","1260",0.166666666666666,1.18518518518519,2.22222222222222,2,0.144825835429219,0.482782373297581
"suborq_1260_2_1","1260",0.185185185185186,1.16666666666667,2.22222222222222,1,0.227245574107637,0.159542665296248
"suborq_1260_2_3","1260",0.166666666666667,1.18518518518519,2.22222222222222,1,0.599784758663503,0.403085955642857
"suborq_1260_2_4","1260",0.185185185185185,1.18518518518519,2.33333333333333,1,0.205705391138822,0.220932687341288
"suborq_1264_1_1","1264",0.185185185185186,1.18518518518519,2.22222222222222,2,0.49005610949864,-0.477285770706655
"suborq_1264_1_2","1264",0.166666666666667,1.16666666666667,2.22222222222222,2,0.490559577193222,-0.0279554588263378
"suborq_1264_1_3","1264",0.185185185185185,1.16666666666667,2.2,2,0.835627077934786,-0.0922346599919504
"suborq_1264_1_4","1264",0.185185185185185,1.16666666666667,2.22222222222222,2,1.64569367263418,0.714530420432964
"suborq_1264_2_1","1264",0.185185185185185,1.16666666666667,2.22222222222222,1,0.508399637348774,-0.621102579009562
"suborq_1264_2_2","1264",0.166666666666667,1.18518518518519,2.2,1,0.751903180186244,-0.122886168946007
"suborq_1264_2_3","1264",0.166666666666667,1.18518518518519,2.2,1,0.955748866737427,-1.28823860661222
"suborq_1264_2_4","1264",0.185185185185185,1.18518518518519,2.2,1,0.328458290179396,-0.565003982529037
"suborq_1265_1_2","1265",0.185185185185185,1.16666666666667,2.2,2,1.05938006686722,0.504593109075961
"suborq_1265_1_4","1265",0.185185185185185,1.16666666666667,2.2,2,1.01901866050727,0.49406763688055
"suborq_1265_2_1","1265",0.166666666666667,1.16666666666667,2.2,1,-1.80656442179427,-0.634465243403456
"suborq_1265_2_2","1265",0.166666666666667,1.16666666666667,2.2,1,1.80779289606882,-0.164692808398113
"suborq_1265_2_3","1265",0.166666666666667,1.16666666666667,2.2,1,0.692837255307392,0.0337583166898062
"suborq_1265_2_4","1265",0.166666666666666,1.16666666666667,2.22222222222222,1,1.08595074189415,-0.335228394343491
"suborq_1266_1_1","1266",0.166666666666667,1.16666666666667,2.2,2,-0.181722851898043,-0.609641672508329
"suborq_1266_1_2","1266",0.166666666666667,1.18518518518518,2.22222222222222,2,0.0239782015017873,-0.263820720881093
"suborq_1266_1_3","1266",0.166666666666667,1.18518518518519,2.2,2,1.29247606311886,-0.585685433548319
"suborq_1266_1_4","1266",0.166666666666666,1.16666666666667,2.2,2,0.220368611848368,-0.209783165310351
"suborq_1266_2_1","1266",0.185185185185185,1.16666666666667,2.2,1,-1.76138870799167,0.707641176252074
"suborq_1266_2_2","1266",0.185185185185186,1.16666666666667,2.2,1,1.12493681364057,-0.435992327048965
"suborq_1266_2_3","1266",0.166666666666667,1.18518518518519,2.2,1,0.0731262494098142,-0.0382349747718847
"suborq_1266_2_4","1266",0.185185185185185,1.16666666666667,2.2,1,-0.238803199598655,-0.192521580671589
"suborq_1267_1_1","1267",0.166666666666667,1.18518518518519,2.22222222222222,2,-0.398583593464536,-0.408005621601097
"suborq_1267_1_2","1267",0.185185185185185,1.18518518518518,2.22222222222222,2,-0.0990351222251884,-0.306675151276603
"suborq_1267_1_3","1267",0.166666666666667,1.18518518518519,2.2,2,-0.0234101473776551,-0.121922798422687
"suborq_1267_1_4","1267",0.166666666666666,1.18518518518519,2.22222222222222,2,2.18342674493589,-0.510577383824385
"suborq_1267_2_1","1267",0.185185185185185,1.18518518518519,2.2,1,0.0421682101516568,-0.524504927585745
"suborq_1267_2_4","1267",0.166666666666666,1.16666666666667,2.2,1,-1.50058955565781,-0.17355750618917
"suborq_1268_1_3","1268",0.185185185185184,1.16666666666667,2.26666666666667,2,0.728499017935155,-0.582245336618247
"suborq_1269_1_3","1269",0.185185185185186,1.16666666666667,2.2,2,2.14460108936734,1.77346654157178
"suborq_1269_2_1","1269",0.185185185185185,1.18518518518519,2.22222222222222,1,0.616417642222312,-1.30267737873885
"suborq_1269_2_2","1269",0.185185185185186,1.31481481481481,2.22222222222222,1,-0.633937500394069,0.380241170949182
"suborq_1273_1_1","1273",0.185185185185185,1.16666666666667,2.2,2,0.384441438739513,-1.13271072489428
"suborq_1273_1_2","1273",0.166666666666667,1.16666666666667,2.2,2,1.97218483670973,-0.55802069983526
"suborq_1273_1_3","1273",0.185185185185185,1.16666666666667,2.2,2,1.85865473062393,1.46770678200071
"suborq_1273_1_4","1273",0.185185185185185,1.18518518518519,2.22222222222222,2,0.078525759078237,-1.30941601183636
"suborq_1273_2_1","1273",0.185185185185185,1.18518518518519,2.2,1,0.680168403216657,-1.54368062990501
"suborq_1273_2_2","1273",0.166666666666667,1.16666666666667,2.22222222222222,1,2.14364132400484,-0.14681436453268
"suborq_1273_2_3","1273",0.185185185185185,1.16666666666667,2.22222222222222,1,1.85204498611857,1.44738374317728
"suborq_1273_2_4","1273",0.185185185185185,1.18518518518519,2.22222222222222,1,0.131419762567527,-0.856055135748712
"suborq_1284_1_1","1284",0.185185185185185,1.16666666666667,2.22222222222222,2,0.911440748982056,-0.128989504641563
"suborq_1284_1_2","1284",0.185185185185186,1.16666666666667,2.22222222222222,2,-1.16363160806444,0.419464226025248
"suborq_1284_1_3","1284",0.296296296296297,1.16666666666667,2.2,2,-0.812590263444858,-0.630047574806806
"suborq_1284_1_4","1284",0.166666666666666,1.18518518518519,2.2,2,1.41323923797691,-0.178433618504399
"suborq_1284_2_1","1284",0.185185185185186,1.18518518518519,2.2,1,-0.524662456529053,0.0293658648410114
"suborq_1284_2_2","1284",0.166666666666667,1.16666666666667,2.22222222222222,1,1.09755812412739,-0.118986241606093
"suborq_1284_2_4","1284",0.185185185185185,1.16666666666667,2.22222222222222,1,0.983282550193699,0.291499225384319
"suborq_207_1_1","207",0.166666666666667,1.16666666666667,2.22222222222222,2,1.16109436423832,0.0687996930932479
"suborq_207_1_2","207",0.166666666666667,1.18518518518519,2.2,2,1.21848866331341,-0.278348936898921
"suborq_207_1_3","207",0.185185185185186,1.18518518518519,2.22222222222222,2,-0.335143381890024,0.320450427525814
"suborq_207_1_4","207",0.166666666666666,1.18518518518519,2.2,2,0.636507736523148,-1.92913702896593
"suborq_207_2_2","207",0.185185185185185,1.18518518518519,2.22222222222222,1,0.257194115968603,-0.458601767858783
"suborq_207_2_3","207",0.185185185185185,1.18518518518519,2.22222222222222,1,1.36576506628027,-0.350179450309143
"suborq_207_2_4","207",0.185185185185185,1.18518518518519,2.22222222222222,1,0.927559262784787,-0.941480921693286
"suborq_28_1_2","28",0.166666666666667,1.16666666666667,2.22222222222222,2,-0.0536481609990081,0.654485642205
"suborq_28_2_1","28",0.185185185185185,1.18518518518519,2.22222222222222,1,0.676316302288403,0.468327097734356
"suborq_28_2_2","28",0.25925925925926,1.24074074074074,2.2,1,0.568634145150053,0.468770112187016
"suborq_28_2_4","28",0.185185185185185,1.16666666666667,2.2,1,-0.161180611888289,0.356928385952373
"suborq_793_1_1","793",0.185185185185186,1.18518518518519,2.2,2,0.300852961777381,-0.857460596464868
"suborq_793_1_2","793",0.166666666666667,1.16666666666667,2.2,2,0.540230771195851,-0.484382949864188
"suborq_793_1_4","793",0.185185185185185,1.18518518518519,2.2,2,1.01013733360002,0.102051175795089
"suborq_793_2_1","793",0.185185185185186,1.16666666666667,2.22222222222222,1,0.690462324870748,-0.665683269655339
"suborq_793_2_2","793",0.166666666666667,1.18518518518519,2.2,1,1.57545231251472,-0.327713009432791
"suborq_793_2_3","793",0.185185185185186,1.18518518518519,2.22222222222222,1,2.53322306745585,1.71685463018753
"suborq_793_2_4","793",0.185185185185185,1.18518518518519,2.22222222222222,1,0.0299945597334237,-0.435181491671392
"suborq_874_1_1","874",0.166666666666667,1.18518518518518,2.22222222222222,2,0.351208273885077,0.391717844397649
"suborq_874_1_4","874",0.166666666666666,1.18518518518519,2.2,2,0.332783399037831,0.572220360863835
"suborq_874_2_1","874",0.185185185185186,1.16666666666667,2.2,1,0.2084511393764,-0.512608665710238
"suborq_874_2_3","874",0.166666666666667,1.16666666666667,2.2,1,1.39888365459692,-0.591864824259027
"suborq_874_2_4","874",0.185185185185185,1.18518518518519,2.2,1,-0.115151954058508,-0.0326835752897422
"suborq_930_1_2","930",0.166666666666667,1.16666666666667,2.2,2,-0.573173022009075,0.648823366447134
"suborq_930_1_3","930",0.166666666666667,1.16666666666667,2.22222222222222,2,-0.984889817247772,-0.578944136614088
"suborq_930_1_4","930",0.185185185185185,1.18518518518519,2.22222222222222,2,0.565189776492735,0.612499172186458
"suborq_930_2_1","930",0.185185185185186,1.16666666666667,2.22222222222222,1,0.159049605908021,0.165517682205853
"suborq_930_2_2","930",0.185185185185185,1.16666666666667,2.2,1,-0.240531942300373,-0.287346134476989
"suborq_930_2_3","930",0.166666666666667,1.18518518518519,2.22222222222222,1,-0.714885705500245,-0.720152485426367
"suborq_930_2_4","930",0.185185185185184,1.16666666666667,2.2,1,1.30377790371572,0.224364765713012
"suborq_933_1_2","933",0.185185185185185,1.18518518518519,2.2,2,1.5695893238598,-0.603872538601619
"suborq_933_1_3","933",0.185185185185186,1.18518518518519,2.2,2,1.9115966052545,0.759407563995883
"suborq_933_1_4","933",0.166666666666666,1.18518518518519,2.2,2,1.26167379520604,0.270178021066487
"suborq_933_2_1","933",0.166666666666667,1.16666666666667,2.2,1,-0.802809674757221,0.256246531587465
"suborq_933_2_4","933",0.166666666666666,1.18518518518519,2.22222222222222,1,-0.81982174609912,0.142923522218748
