experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborn,1268,3,2,4,DILLON,5,0.390,0,0.390,1.64,101.517,105.54,0.212,96.76,0.360,101.919,103.529,102.152,99.674,48.878,59.674
suborn,1268,3,2,5,OR,1,0.030,0,0.030,2.03,102.156,103.50,0.022,101.25,0,101.358,101.771,102.883,102.613,45.614,46.062
suborn,1268,3,2,6,MORGAN,6,0.320,0,0.320,2.06,107.931,128.09,0.320,101.02,0.077,103.389,104.340,108.864,126.158,49.413,55.116
suborn,1268,3,2,7,WOULD,3,0.140,0,0.140,2.38,126.658,129.38,0.089,122.27,0.112,125.846,126.842,128.374,123.363,47.351,54.568
suborn,1268,3,2,8,THAT,3,0.090,0,0.090,4.67,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,48.531,57.566
suborn,1268,3,2,9,MEGAN,5,0.340,0,0.340,4.76,104.920,110.07,0.054,101.46,0.168,108.232,103.745,103.351,--undefined--,49.960,58.629
suborn,1268,3,2,10,AND,3,0.090,0,0.090,5.1,101.595,102.52,0.090,100.47,0.062,102.314,101.385,101.387,101.845,45.982,48.184
suborn,1268,3,2,11,LAUREN,5,0.310,0,0.310,5.19,102.375,105.79,0.185,97.96,0.283,101.746,102.964,103.791,100.997,46.882,51.409
suborn,1268,3,2,12,OR,1,0.030,0,0.030,5.5,102.951,105.28,0.011,100.94,0.030,103.184,104.692,102.752,101.174,43.994,44.410
suborn,1268,3,2,13,MORGAN,6,0.310,0,0.310,5.53,99.901,104.65,0.051,94.58,0.131,102.507,97.853,96.368,--undefined--,44.956,50.524
suborn,1268,3,2,14,HELP,4,0.250,0.090,0.340,5.97,104.615,106.84,0.122,101.90,0.142,--undefined--,106.750,103.869,--undefined--,44.335,51.710
suborn,1268,3,3,1,THAT,3,0.170,0.060,0.230,0.6,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,50.514,62.312
suborn,1268,3,3,2,DILLON,5,0.350,0,0.350,0.83,127.529,138.21,0.326,115.29,0.132,121.920,118.742,128.254,136.766,51.903,59.331
suborn,1268,3,3,3,AND,3,0.150,0,0.150,1.18,133.930,136.23,0,131.83,0.030,133.706,134.049,134.880,--undefined--,50.065,52.579
suborn,1268,3,3,4,LAUREN,5,0.420,0,0.420,1.33,110.261,114.35,0.345,106.02,0.105,107.827,108.485,110.813,111.851,49.039,54.729
suborn,1268,3,3,5,OR,1,0.070,0,0.070,1.75,104.947,106.77,0,102.96,0.054,106.377,105.369,103.846,102.979,49.082,50.978
suborn,1268,3,3,6,MORGAN,6,0.380,0,0.380,1.82,108.640,142.61,0.314,75.27,0.380,103.514,104.331,110.690,122.048,48.722,53.810
suborn,1268,3,3,7,WOULD,3,0.140,0,0.140,2.2,103.518,156.72,0.140,75.03,0.034,75.143,76.012,93.155,150.586,48.266,50.881
suborn,1268,3,3,8,THAT,3,0.120,0,0.120,3.84,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,45.934,53.157
suborn,1268,3,3,9,MEGAN,5,0.340,0,0.340,3.96,113.706,130.64,0.054,103.17,0.243,127.031,116.124,107.675,110.366,47.975,53.130
suborn,1268,3,3,10,AND,3,0.090,0,0.090,4.3,105.673,107.92,0,102.55,0.071,107.112,106.126,104.692,104.764,46.679,50.425
suborn,1268,3,3,11,LAUREN,5,0.390,0.400,0.790,4.39,107.620,111.34,0.181,101.63,0.124,106.291,106.199,109.098,108.309,46.460,49.419
suborn,1268,3,3,12,OR,1,0.140,1.170,1.310,5.18,105.943,117.00,0.024,76.59,0.134,115.921,107.908,108.152,97.047,46.387,48.531
suborn,1268,3,3,13,MORGAN,6,0.310,0,0.310,6.49,114.586,124.88,0.024,105.69,0.207,121.135,114.556,109.241,115.329,51.188,57.486
suborn,1268,3,3,14,HELP,4,0.260,0.040,0.300,6.94,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.221,53.847
suborn,1268,3,4,1,THAT,3,0.200,0.030,0.230,0.53,125.669,127.34,0.182,121.69,0.200,--undefined--,--undefined--,--undefined--,125.669,46.453,56.998
suborn,1268,3,4,2,DILLON,5,0.250,0,0.250,0.76,123.608,144.21,0.250,108.33,0.089,116.085,112.600,120.031,138.886,55.333,63.833
suborn,1268,3,4,7,WOULD,3,0.130,0,0.130,1.01,151.036,157.76,0.075,135.83,0.112,148.118,153.501,156.143,143.172,52.716,56.116
suborn,1268,3,4,8,THAT,3,0.130,0,0.130,2.6,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.260,61.069
suborn,1268,3,4,9,MEGAN,5,0.410,0,0.410,2.73,116.042,129.14,0.047,107.38,0.202,120.899,114.322,111.151,110.765,50.691,58.186
suborn,1268,3,4,10,AND,3,0.150,0,0.150,3.14,107.559,110.59,0.022,104.96,0.111,109.668,108.310,106.548,105.301,44.103,49.130
suborn,1268,3,4,11,LAUREN,5,0.210,0,0.210,3.29,105.945,109.97,0.089,100.74,0.102,--undefined--,105.881,106.043,--undefined--,47.303,51.938
suborn,1268,3,4,12,OR,1,0.050,0,0.050,3.5,103.643,104.13,0.042,102.57,0.050,--undefined--,--undefined--,104.127,103.613,45.489,46.607
suborn,1268,3,4,13,MORGAN,6,0.400,0,0.400,3.55,104.901,109.16,0.152,99.91,0.010,103.765,106.904,--undefined--,--undefined--,45.672,54.023
suborn,1268,3,4,14,HELP,4,0.210,0,0.210,4.12,102.001,103.34,0.092,100.65,0.110,--undefined--,102.542,101.973,101.091,45.310,51.166
suborn,1268,4,1,1,THAT,3,0.190,0.030,0.220,0.88,134.616,149.66,0.067,114.63,0.189,--undefined--,147.663,136.313,120.518,53.701,64.361
suborn,1268,4,1,2,DILLON,5,0.240,0,0.240,1.1,124.269,131.80,0.240,116.73,0.111,--undefined--,120.021,123.140,128.948,51.564,57.872
suborn,1268,4,1,3,AND,3,0.130,0,0.130,1.34,121.277,132.30,0.0009,114.05,0.111,129.233,123.724,117.039,115.113,49.501,52.762
suborn,1268,4,1,4,LAUREN,5,0.310,0,0.310,1.47,114.529,123.96,0.210,108.97,0.036,111.386,112.386,118.661,115.684,49.601,52.898
suborn,1268,4,1,5,OR,1,0.070,0,0.070,1.78,108.939,113.02,0.012,103.09,0.070,112.232,109.893,108.229,105.401,49.388,50.993
suborn,1268,4,1,6,MORGAN,6,0.320,0,0.320,1.85,104.596,107.02,0.320,100.98,0.166,105.592,103.861,104.291,107.016,46.502,51.728
suborn,1268,4,1,7,WOULD,3,0.170,0,0.170,2.17,104.992,107.89,0.024,101.35,0.165,107.122,104.201,--undefined--,103.468,43.712,49.446
suborn,1268,4,1,8,THAT,3,0.110,0,0.110,3.74,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46.732,55.560
suborn,1268,4,1,9,MEGAN,5,0.370,0,0.370,3.85,106.384,111.75,0.211,101.99,0.098,104.966,105.449,107.905,107.480,46.789,55.011
suborn,1268,4,1,10,AND,3,0.150,0.060,0.210,4.22,106.973,109.23,0.092,104.91,0.068,107.514,105.631,107.636,107.109,44.363,48.793
suborn,1268,4,1,11,LAUREN,5,0.240,0,0.240,4.43,107.595,110.41,0.014,104.47,0.215,109.271,107.610,106.717,106.375,45.478,47.182
suborn,1268,4,1,12,OR,2,0.080,0.080,0.160,4.67,108.637,111.77,0.010,106.82,0.080,110.894,108.496,107.456,107.701,44.167,45.021
suborn,1268,4,1,13,MORGAN,6,0.290,0,0.290,4.83,108.145,112.06,0.036,103.40,0.133,110.560,106.278,105.475,--undefined--,45.057,49.692
suborn,1268,4,1,14,HELP,4,0.250,0.040,0.290,5.29,92.292,92.68,0.095,91.92,0.107,--undefined--,92.292,--undefined--,--undefined--,42.190,50.945
suborn,1268,4,2,1,THAT,3,0.150,0,0.150,1,152.415,166.17,0.061,135.83,0.111,--undefined--,164.917,147.793,135.830,51.028,64.361
suborn,1268,4,2,2,MEGAN,5,0.330,0,0.330,1.15,117.286,127.25,0.031,109.92,0.231,124.618,116.294,113.891,110.832,53.310,61.733
suborn,1268,4,2,3,AND,3,0.120,0,0.120,1.48,104.722,110.72,0,98.36,0.120,107.585,106.470,103.759,101.075,49.776,54.657
suborn,1268,4,2,4,DILLON,5,0.290,0,0.290,1.6,104.430,108.49,0.132,98.09,0.001,98.114,105.800,105.445,102.503,50.294,57.382
suborn,1268,4,2,5,OR,1,0.080,0,0.080,1.89,101.157,103.41,0.039,96.89,0.080,101.444,102.743,102.107,98.335,49.389,51.726
suborn,1268,4,2,6,MORGAN,6,0.380,0,0.380,1.97,98.574,101.99,0.026,94.99,0.228,99.403,98.928,97.099,--undefined--,47.186,52.199
suborn,1268,4,2,7,WOULD,3,0.160,0,0.160,2.35,113.709,114.95,0.076,111.55,0.061,--undefined--,113.305,114.301,--undefined--,45.402,50.527
suborn,1268,4,2,8,THAT,3,0.360,0.150,0.510,4.34,109.066,117.14,0.231,106.85,0.301,--undefined--,--undefined--,110.281,107.916,46.758,60.186
suborn,1268,4,2,9,MEGAN,5,0.340,0,0.340,4.85,108.167,115.62,0.041,102.42,0.122,112.395,104.795,--undefined--,106.727,50.493,59.867
suborn,1268,4,2,10,AND,3,0.100,0,0.100,5.19,98.890,105.12,0,96.42,0.095,101.074,99.985,97.063,97.295,49.011,53.050
suborn,1268,4,2,11,LAUREN,5,0.320,0,0.320,5.29,102.919,107.08,0.088,96.85,0,101.509,103.639,103.642,--undefined--,47.594,51.955
suborn,1268,4,2,12,OR,1,0.080,0.070,0.150,5.61,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46.918,48.496
suborn,1268,4,2,13,MORGAN,6,0.310,0,0.310,5.76,99.732,102.10,0.021,96.66,0.031,99.383,99.906,98.487,--undefined--,44.050,49.727
suborn,1268,4,2,14,HELP,4,0.200,0,0.200,6.21,97.400,101.73,0.121,94.33,0.096,--undefined--,96.695,98.309,--undefined--,49.460,57.969
suborn,1268,4,3,1,THAT,3,0.170,0,0.170,0.62,184.527,184.54,0.003,184.46,0,184.527,--undefined--,--undefined--,--undefined--,47.345,58.389
suborn,1268,4,3,2,MEGAN,5,0.330,0,0.330,0.79,131.734,140.47,0.013,123.49,0.089,132.963,126.287,--undefined--,135.983,52.536,61.150
suborn,1268,4,3,3,AND,3,0.090,0,0.090,1.12,126.887,135.73,0,120.67,0.083,132.599,128.071,124.643,122.235,48.753,51.341
suborn,1268,4,3,4,LAUREN,5,0.260,0,0.260,1.21,116.439,124.05,0.001,110.76,0.257,117.780,115.483,116.446,116.196,50.938,54.639
suborn,1268,4,3,5,OR,1,0.110,0,0.110,1.47,112.031,112.10,0.003,111.76,0,112.031,--undefined--,--undefined--,--undefined--,50.472,53.000
suborn,1268,4,3,6,DILLON,5,0.340,0,0.340,1.58,106.088,111.04,0.273,102.02,0.210,--undefined--,102.399,104.234,110.718,46.568,60.934
suborn,1268,4,3,7,WOULD,3,0.140,0,0.140,1.92,129.422,132.82,0.113,126.76,0.140,--undefined--,--undefined--,--undefined--,129.422,47.696,51.533
suborn,1268,4,3,8,THAT,3,0.150,0,0.150,3.38,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,52.390,61.542
suborn,1268,4,3,9,MORGAN,6,0.450,0,0.450,3.53,114.137,124.34,0.132,107.31,0.061,112.924,113.828,116.508,116.824,46.932,50.935
suborn,1268,4,3,10,AND,3,0.150,0,0.150,3.98,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,43.960,49.928
suborn,1268,4,3,11,LAUREN,5,0.310,0.580,0.890,4.13,107.959,111.12,0.233,106.52,0.053,106.713,106.688,108.747,111.103,47.785,50.625
suborn,1268,4,3,12,OR,1,0.030,0,0.030,5.02,104.246,107.43,0,102.79,0.020,106.606,104.059,103.034,103.285,45.393,46.538
suborn,1268,4,3,13,MORGAN,6,0.350,0,0.350,5.05,113.509,122.32,0.148,103.80,0,104.871,122.010,113.758,--undefined--,49.846,56.284
suborn,1268,4,3,14,HELP,4,0.260,0.040,0.300,5.54,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.031,48.847
suborn,1268,4,4,1,THAT,3,0.160,0.060,0.220,0.5,116.404,120.40,0.093,112.26,0.133,--undefined--,--undefined--,118.376,114.720,50.451,61.914
suborn,1268,4,4,2,DILLON,5,0.240,0,0.240,0.72,126.609,144.38,0.240,112.94,0.093,--undefined--,114.364,122.052,137.748,53.015,60.739
suborn,1268,4,4,7,WOULD,3,0.140,0,0.140,0.96,106.194,152.70,0.017,66.12,0.038,134.279,76.183,--undefined--,--undefined--,49.075,54.471
suborn,1268,4,4,8,THAT,3,0.150,0,0.150,2.45,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,48.690,60.828
suborn,1268,4,4,9,MEGAN,5,0.350,0,0.350,2.6,108.980,113.91,0.073,103.88,0.253,112.103,109.383,107.906,--undefined--,50.327,60.916
suborn,1268,4,4,10,AND,3,0.230,0.190,0.420,2.95,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47.587,56.678
suborn,1268,4,4,11,LAUREN,5,0.320,0,0.320,3.37,106.527,109.23,0.175,101.96,0.073,104.956,106.052,108.274,--undefined--,47.371,51.205
suborn,1268,4,4,12,OR,1,0.050,0.070,0.120,3.69,103.918,104.63,0.050,103.62,0.043,--undefined--,--undefined--,--undefined--,103.918,44.435,45.273
suborn,1268,4,4,13,MORGAN,6,0.300,0,0.300,3.81,101.796,108.01,0.043,92.82,0.084,104.825,98.011,99.877,--undefined--,44.027,51.181
suborn,1268,4,4,14,HELP,4,0.220,0,0.220,4.25,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,43.109,49.101
suborn,1268,5,1,1,THAT,3,0.130,0,0.130,1.3,91.081,103.47,0.130,86.07,0.112,--undefined--,--undefined--,--undefined--,91.081,45.210,54.218
suborn,1268,5,1,2,MARION,6,0.380,0,0.380,1.43,113.371,122.15,0.262,103.47,0,109.577,110.185,121.622,119.013,49.724,52.438
suborn,1268,5,1,3,OR,1,0.060,0,0.060,1.81,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,49.116,52.321
suborn,1268,5,1,4,BENJAMIN,8,0.500,0,0.500,1.87,109.928,127.11,0.361,101.79,0.452,--undefined--,104.053,123.982,108.628,48.728,67.214
suborn,1268,5,1,5,AND,3,0.140,0,0.140,2.37,102.726,107.04,0.021,99.25,0.112,103.430,102.354,103.380,99.773,44.664,50.197
suborn,1268,5,1,6,JEREMY,6,0.370,0,0.370,2.51,122.546,133.66,0.346,113.97,0.192,--undefined--,--undefined--,117.677,127.325,52.579,63.939
suborn,1268,5,1,7,HAVE,3,0.100,0.050,0.150,2.88,134.627,139.34,0.047,127.33,0.092,135.215,138.269,134.802,129.554,53.433,56.238
suborn,1268,5,1,8,THAT,3,0.140,0,0.140,4.31,111.590,114.32,0.042,110.10,0.072,--undefined--,111.890,110.102,--undefined--,48.126,52.452
suborn,1268,5,1,9,MARION,6,0.520,0.380,0.900,4.45,107.791,111.21,0.069,103.57,0.155,109.486,105.096,109.288,108.057,46.632,50.603
suborn,1268,5,1,10,OR,1,0.050,0,0.050,5.35,108.150,108.39,0.042,107.61,0.050,--undefined--,--undefined--,108.395,108.134,44.712,49.583
suborn,1268,5,1,11,BENJAMIN,8,0.500,0,0.500,5.4,103.940,115.99,0.356,96.13,0.465,106.175,101.921,112.759,101.850,49.233,66.146
suborn,1268,5,1,12,AND,3,0.120,0.100,0.220,5.9,100.497,103.82,0.120,97.72,0.035,100.090,98.599,100.227,103.071,43.991,44.856
suborn,1268,5,1,13,LILLIAN,6,0.350,0,0.350,6.12,104.522,110.49,0.012,96.19,0.268,106.841,107.925,103.472,98.397,50.260,56.540
suborn,1268,5,1,14,GO,2,0.230,0.090,0.320,6.79,106.034,110.11,0.171,101.16,0.139,--undefined--,--undefined--,104.895,107.472,44.579,53.265
suborn,1268,5,2,1,THAT,3,0.170,0,0.170,1.84,133.856,140.70,0.021,129.38,0.063,137.838,130.639,--undefined--,--undefined--,52.514,61.593
suborn,1268,5,2,2,MARION,6,0.520,0,0.520,2.01,119.573,124.21,0.081,114.17,0.021,119.710,--undefined--,--undefined--,117.668,50.981,58.830
suborn,1268,5,2,3,OR,1,0.040,0,0.040,2.53,112.002,117.67,0.0007,108.39,0.040,116.742,113.076,109.485,108.704,47.154,48.547
suborn,1268,5,2,4,JEREMY,6,0.610,0.270,0.880,2.57,124.481,137.87,0.610,105.39,0.051,107.841,--undefined--,--undefined--,134.307,50.001,63.254
suborn,1268,5,2,5,AND,3,0.120,0.060,0.180,3.45,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46.366,51.333
suborn,1268,5,2,6,LILLIAN,6,0.350,0,0.350,3.63,137.174,159.12,0.341,113.42,0.041,114.819,125.100,139.551,155.922,50.721,56.476
suborn,1268,5,2,7,HAVE,3,0.130,0.050,0.180,3.98,144.875,152.05,0.087,140.94,0.121,--undefined--,--undefined--,147.438,141.982,50.721,54.601
suborn,1268,5,2,8,THAT,3,0.220,0.060,0.280,5.22,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47.287,58.533
suborn,1268,5,2,9,MARION,6,0.340,0.520,0.860,5.5,116.108,118.46,0.018,113.69,0.032,116.108,--undefined--,--undefined--,--undefined--,48.381,54.209
suborn,1268,5,2,10,OR,1,0.060,0,0.060,6.36,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,45.442,49.136
suborn,1268,5,2,11,BENJAMIN,8,0.440,0,0.440,6.42,118.316,126.91,0.174,105.19,0.021,106.405,124.034,114.820,--undefined--,49.618,64.883
suborn,1268,5,2,12,AND,3,0.210,0,0.210,6.86,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.835,50.208
suborn,1268,5,2,13,LILLIAN,6,0.300,0,0.300,7.07,107.277,107.42,0.281,107.13,0.291,--undefined--,--undefined--,--undefined--,107.277,47.810,53.256
suborn,1268,5,2,14,GO,2,0.280,0.030,0.310,7.68,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,43.449,50.177
suborn,1268,5,3,1,THAT,3,0.180,0,0.180,1.54,113.968,115.59,0.161,110.29,0.180,--undefined--,--undefined--,--undefined--,113.968,48.100,60.188
suborn,1268,5,3,2,JEREMY,6,0.390,0,0.390,1.72,124.403,139.14,0.327,106.48,0.021,107.426,116.482,126.447,131.720,55.647,65.697
suborn,1268,5,3,3,OR,1,0.090,0,0.090,2.11,110.959,125.56,0,101.95,0.090,125.528,--undefined--,--undefined--,104.023,51.928,54.789
suborn,1268,5,3,4,BENJAMIN,8,0.450,0.040,0.490,2.2,112.826,124.61,0.321,95.85,0.021,98.794,108.727,123.233,117.081,48.116,62.123
suborn,1268,5,3,5,AND,3,0.100,0,0.100,2.69,104.309,105.37,0.071,103.33,0.082,--undefined--,--undefined--,104.260,104.346,44.151,46.523
suborn,1268,5,3,6,LILLIAN,6,0.320,0.040,0.360,2.79,122.093,143.49,0.279,104.68,0.018,105.610,115.463,130.510,139.787,50.125,54.159
suborn,1268,5,3,7,HAVE,3,0.100,0,0.100,3.15,75.370,75.55,0.051,75.23,0.071,--undefined--,75.552,75.353,75.230,51.569,56.421
suborn,1268,5,3,8,THAT,3,0.130,0,0.130,4.7,101.864,106.35,0.061,95.97,0.101,--undefined--,106.331,102.312,95.971,49.561,57.634
suborn,1268,5,3,9,MARION,6,0.600,0.950,1.550,4.83,111.855,117.86,0.138,107.61,0.154,114.093,111.384,113.846,108.604,48.452,54.461
suborn,1268,5,3,10,OR,2,0.090,0,0.090,6.38,120.578,124.00,0.058,112.80,0.090,--undefined--,--undefined--,123.308,118.025,46.995,56.383
suborn,1268,5,3,11,BENJAMIN,8,0.580,0.390,0.970,6.47,109.196,120.35,0.421,103.50,0.016,107.338,108.344,117.904,115.038,48.945,66.013
suborn,1268,5,3,12,AND,3,0.160,0,0.160,7.44,113.852,122.90,0.041,107.96,0.147,122.902,118.890,112.288,109.577,47.404,50.688
suborn,1268,5,3,13,LILLIAN,6,0.290,0.020,0.310,7.6,109.471,111.82,0.002,103.92,0.191,110.442,109.865,107.549,--undefined--,50.299,54.496
suborn,1268,5,3,14,GO,2,0.280,0.060,0.340,8.15,104.645,110.88,0.158,96.53,0.190,--undefined--,103.198,105.156,104.033,45.728,51.855
suborn,1268,5,4,1,THAT,3,0.160,0,0.160,0.96,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,45.024,49.534
suborn,1268,5,4,2,JEREMY,6,0.260,0,0.260,1.12,118.070,131.98,0.181,110.17,0.090,--undefined--,113.616,123.223,--undefined--,51.736,59.591
suborn,1268,5,4,7,HAS,3,0.170,0.030,0.200,1.38,147.141,150.28,0.081,143.08,0.141,--undefined--,150.152,147.982,143.615,53.648,57.111
suborn,1268,5,4,8,THAT,3,0.110,0,0.110,2.79,115.954,118.09,0.051,114.22,0.071,--undefined--,117.835,115.100,--undefined--,52.175,56.594
suborn,1268,5,4,9,MARION,6,0.390,0,0.390,2.9,102.802,114.47,0.061,96.28,0.136,112.163,100.998,101.403,99.894,50.723,57.416
suborn,1268,5,4,10,OR,1,0.070,0,0.070,3.29,100.851,100.86,0,100.85,0.0006,100.851,--undefined--,--undefined--,--undefined--,47.894,49.155
suborn,1268,5,4,11,BENJAMIN,8,0.440,0.020,0.460,3.36,100.021,109.98,0.327,93.31,0.211,--undefined--,97.116,109.244,102.849,46.330,59.784
suborn,1268,5,4,12,AND,3,0.110,0.050,0.160,3.82,99.949,101.92,0.081,95.11,0.051,--undefined--,95.450,100.302,101.350,43.902,46.810
suborn,1268,5,4,13,LILLIAN,6,0.330,0,0.330,3.98,101.992,104.27,0.015,99.37,0.191,102.822,--undefined--,101.283,--undefined--,49.941,53.160
suborn,1268,5,4,14,GO,2,0.270,0.070,0.340,4.54,94.539,97.94,0.026,89.82,0.201,96.839,96.074,93.523,89.823,46.280,52.008
suborn,1268,6,1,1,THAT,3,0.130,0,0.130,1.19,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,51.555,60.524
suborn,1268,6,1,2,MARION,6,0.380,0,0.380,1.32,120.138,134.16,0.311,85.56,0.013,110.575,114.619,123.183,130.347,50.934,53.933
suborn,1268,6,1,3,OR,1,0.070,0,0.070,1.7,110.477,124.82,0,97.08,0.070,119.490,112.625,109.449,100.343,50.106,51.947
suborn,1268,6,1,4,BENJAMIN,8,0.470,0,0.470,1.77,111.588,128.27,0.363,96.21,0.012,99.124,109.707,107.477,122.706,48.718,63.530
suborn,1268,6,1,5,AND,3,0.120,0.030,0.150,2.24,102.795,111.69,0,96.91,0.075,107.390,104.461,99.154,100.175,49.016,53.007
suborn,1268,6,1,6,JEREMY,6,0.420,0,0.420,2.39,119.416,149.21,0.389,89.85,0.013,91.461,106.440,111.697,145.895,52.612,65.692
suborn,1268,6,1,7,HAVE,3,0.090,0.050,0.140,2.81,135.907,142.94,0,131.46,0.026,140.221,133.513,134.723,135.103,53.689,55.651
suborn,1268,6,1,8,THAT,3,0.110,0.050,0.160,4.19,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.075,52.462
suborn,1268,6,1,9,MARION,6,0.440,0,0.440,4.35,111.868,116.98,0.403,106.42,0.438,111.325,111.003,--undefined--,113.672,49.889,54.487
suborn,1268,6,1,10,OR,1,0.060,0,0.060,4.79,106.367,109.17,0.019,101.14,0.060,108.013,108.101,104.765,104.591,46.949,48.295
suborn,1268,6,1,11,BENJAMIN,8,0.520,0,0.520,4.85,103.682,108.89,0.199,95.86,0.017,97.176,107.121,105.553,101.782,47.781,67.054
suborn,1268,6,1,12,AND,3,0.170,0,0.170,5.37,96.494,96.77,0.073,96.31,0.033,96.332,96.559,--undefined--,--undefined--,43.400,49.136
suborn,1268,6,1,13,LILLIAN,6,0.410,0,0.410,5.54,103.582,110.32,0.148,93.09,0.393,101.922,107.027,108.175,94.363,48.544,54.774
suborn,1268,6,1,14,GO,2,0.280,0.050,0.330,6.26,100.235,104.14,0.194,96.40,0.133,--undefined--,96.609,99.301,101.825,46.103,54.121
suborn,1268,6,2,1,THAT,3,0.100,0,0.100,1.27,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,49.103,55.639
suborn,1268,6,2,2,MARION,6,0.390,0,0.390,1.37,113.027,114.60,0.104,110.33,0.086,112.543,114.213,--undefined--,--undefined--,50.706,55.178
suborn,1268,6,2,3,OR,1,0.090,0,0.090,1.76,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,49.078,50.942
suborn,1268,6,2,4,JEREMY,6,0.450,0,0.450,1.85,118.859,127.58,0.320,111.05,0.444,--undefined--,116.442,123.697,115.626,49.258,63.346
suborn,1268,6,2,5,AND,3,0.090,0,0.090,2.3,105.675,108.97,0.042,102.32,0.084,--undefined--,108.132,106.017,103.595,41.942,43.001
suborn,1268,6,2,6,LILLIAN,6,0.300,0,0.300,2.39,118.169,130.90,0.247,103.14,0.011,106.004,113.343,125.232,128.218,48.601,55.451
suborn,1268,6,2,7,HAVE,3,0.130,0.040,0.170,2.69,124.218,126.59,0.082,120.36,0.061,122.101,122.370,125.702,126.078,52.972,57.166
suborn,1268,6,2,8,THAT,3,0.130,0,0.130,4.22,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,50.707,57.306
suborn,1268,6,2,9,MARION,6,0.480,0.020,0.500,4.35,100.970,104.14,0.094,98.43,0.334,101.737,100.169,101.148,--undefined--,47.740,54.334
suborn,1268,6,2,10,OR,1,0.040,0,0.040,4.85,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,42.233,42.749
suborn,1268,6,2,11,BENJAMIN,8,0.430,0,0.430,4.89,98.289,99.19,0.394,97.08,0.428,--undefined--,--undefined--,--undefined--,98.289,46.166,62.297
suborn,1268,6,2,12,AND,3,0.110,0.090,0.200,5.32,97.563,97.82,0.014,97.23,0,97.563,--undefined--,--undefined--,--undefined--,48.050,52.895
suborn,1268,6,2,13,LILLIAN,6,0.330,0,0.330,5.52,101.593,105.02,0.156,99.55,0.186,--undefined--,102.206,100.875,101.705,47.530,53.314
suborn,1268,6,2,14,GO,2,0.060,0.060,0.120,6.19,102.845,104.61,0.032,101.21,0.005,102.439,103.636,103.555,101.750,43.181,45.051
suborn,1268,6,3,1,THAT,3,0.210,0,0.210,1.11,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.505,58.532
