word,element_number,duration,relative_duration,discourse,speaker,Mean_F0,Mean_F0_relative,Mean_Intensity,Mean_Intensity_relative
jeremy,3,0.3500000000000001,-0.72260399214076,suborn_1253_6_1,suborn_1253,251.23290322580644,0.7692503503229575,66.96771428571428,0.44787737045283255
jeremy,1,0.43000000000000016,-0.1367926914957372,suborn_1253_6_3,suborn_1253,249.99448275862068,0.7290588365698805,64.90348837209302,0.08377325560428163
jeremy,2,0.42999999999999994,-0.15818469391502046,suborn_1253_6_2,suborn_1253,217.2585294117647,0.00587374548854557,65.46093023255814,0.23118465092104828
jeremy,1,0.3700000000000001,-0.585881061349366,suborn_1253_6_4,suborn_1253,235.805,0.4182570661156438,65.34216216216217,0.19183902331438768
jeremy,3,0.33999999999999986,-0.8035387210706628,suborn_1253_5_1,suborn_1253,194.31900000000002,-0.5210531495073943,65.25941176470589,0.07596407529282934
jeremy,1,0.44000000000000017,-0.14420389519064186,suborn_1253_5_3,suborn_1253,241.78285714285715,0.5036984400294954,66.13613636363637,0.3285763040549598
lillian,6,0.3899999999999997,-0.21305156583316787,suborn_1253_5_1,suborn_1253,115.84307692307692,-2.3879598510700504,63.51974358974359,-0.3177762720983958
lillian,3,0.3400000000000003,-0.49890842331401153,suborn_1253_5_3,suborn_1253,221.335,0.007007758020583203,67.66176470588235,0.5800075130349974
lillian,4,0.3799999999999999,-0.26151328541441693,suborn_1253_6_4,suborn_1253,221.1057894736842,0.026401037037732243,63.601578947368424,-0.3007908393515963
lillian,6,0.3199999999999994,-0.6600733046955551,suborn_1253_6_3,suborn_1253,119.7625,-2.290493525666093,60.26375,-1.0953833360537037
lillian,3,0.3200000000000003,-0.5972861145729031,suborn_1253_6_3,suborn_1253,232.4309375,0.27955904854925706,65.62125,0.14943976718931204
lillian,3,0.33999999999999986,-0.3723879778047067,suborn_1253_6_2,suborn_1253,201.71764705882353,-0.36687748496723477,66.84058823529412,0.4885120107610608
lillian,6,0.39000000000000057,-0.11789674804557028,suborn_1253_6_2,suborn_1253,201.82461538461538,-0.4490179616865556,62.26461538461538,-0.7114061760155204
lillian,6,0.33000000000000007,-0.6560816094060173,suborn_1253_5_3,suborn_1253,204.66272727272727,-0.35758249844792594,62.47878787878788,-0.5535544398502843
lillian,6,0.39999999999999947,-0.15339339727610918,suborn_1253_6_1,suborn_1253,192.86225,-0.683734432418395,64.23375,-0.2011343095872726
nolan,4,0.3599999999999999,0.3429265170842962,suborn_1253_2_4,suborn_1253,200.59555555555556,-0.3067809226314347,62.686388888888885,-0.08512079323012854
nolan,6,0.35000000000000053,0.26279185458969057,suborn_1253_2_3,suborn_1253,211.1682857142857,-0.05139197093091488,60.53457142857143,-0.5412410016361155
nolan,3,0.33999999999999986,0.1603803052314453,suborn_1253_2_3,suborn_1253,223.82441176470587,0.21602021105780245,63.71382352941176,0.1390364977313969
nolan,6,0.33000000000000007,0.0935041969307149,suborn_1253_2_2,suborn_1253,230.95939393939395,0.36692330327749983,64.32878787878788,0.24634395924608435
nolan,3,0.3400000000000001,0.01501719894188347,suborn_1253_2_2,suborn_1253,239.91323529411764,0.5656099958393642,66.18882352941176,0.6542531987938104
nolan,6,0.40000000000000036,0.5753045644954639,suborn_1253_2_1,suborn_1253,212.9946875,-0.06274286850531498,63.2615,0.016270001866113548
nolan,4,0.35000000000000053,0.21871155330604353,suborn_1253_1_4,suborn_1253,214.4103125,0.014886824546855231,60.920857142857145,-0.4730553018251567
nolan,6,0.33000000000000007,0.17298358751661513,suborn_1253_1_3,suborn_1253,99.09064516129033,-2.4883361498995966,60.10787878787879,-0.6535997095816574
nolan,6,0.3199999999999994,-0.0924906127823174,suborn_1253_1_1,suborn_1253,234.1121875,0.44104038882152224,62.285000000000004,-0.17007013626559492
nolan,3,0.44999999999999996,0.8627925179216648,suborn_1253_1_2,suborn_1253,218.92777777777778,0.13301569898038615,63.00555555555555,-0.0722379225446503
nolan,6,0.3600000000000003,0.17070918171861807,suborn_1253_1_2,suborn_1253,238.49972222222223,0.5309165948510269,64.65222222222222,0.3054441099143337
nolan,3,0.33000000000000007,0.1157810837943378,suborn_1253_1_3,suborn_1253,218.49121212121213,0.10175153000160418,64.96575757575758,0.4045354465658965
sarah,1,0.4099999999999999,1.348748533483188,suborn_1253_1_3,suborn_1253,115.58192307692308,-2.2123453866969975,65.57341463414635,0.5240914600323171
sarah,2,0.29000000000000004,0.11257543658469998,suborn_1253_1_2,suborn_1253,229.12444444444444,0.2685573670349978,62.737931034482756,0.07359914301645412
sarah,3,0.3799999999999999,1.1032284551015794,suborn_1253_1_1,suborn_1253,208.28192307692308,-0.17948674557296987,64.27684210526316,0.09212901742602302
sarah,1,0.3800000000000001,0.9700605948202587,suborn_1253_1_4,suborn_1253,244.8842105263158,0.6551809976334038,64.37157894736842,0.2601751797034927
sarah,3,0.3700000000000001,0.9702678059543413,suborn_1253_2_1,suborn_1253,231.25666666666666,0.30510802473141574,67.32135135135135,0.812678454093821
sarah,2,0.3699999999999999,0.9161265194276234,suborn_1253_2_2,suborn_1253,210.32291666666666,-0.0794903163434195,65.88081081081081,0.6756321944146684
sarah,1,0.3799999999999999,1.0297369401550307,suborn_1253_2_3,suborn_1253,239.4912,0.512970399130092,64.27552631578948,0.2169121318523955
sarah,1,0.42999999999999994,1.5785371979942837,suborn_1253_2_4,suborn_1253,245.79166666666666,0.6662850401847679,65.5453488372093,0.52907903227378
megan,4,0.4399999999999995,0.7666949164567587,suborn_1254_3_3,suborn_1254,117.35457142857143,-0.5391098086407835,52.25818181818182,0.030633088413632038
megan,2,0.5500000000000003,1.4577687678841946,suborn_1254_3_4,suborn_1254,102.47108695652173,-0.8989672907974267,48.263090909090906,-0.8702840243959121
megan,4,0.3899999999999997,0.6492458884098905,suborn_1254_3_2,suborn_1254,135.37814814814814,-0.17603334546593916,50.42923076923077,-0.3611830729740373
megan,1,0.30000000000000004,-0.29369421124330086,suborn_1254_3_2,suborn_1254,149.2413043478261,0.2713123042118551,54.54366666666667,0.6515452709634707
megan,1,0.4,0.6271933706993519,suborn_1254_4_3,suborn_1254,155.79354838709676,0.5746544681113982,54.1745,0.6034422230160575
megan,2,0.3599999999999999,0.21595606844169257,suborn_1254_4_4,suborn_1254,133.32037037037037,-0.20188816134801982,52.64555555555555,0.22066714470158885
megan,1,0.32000000000000006,-0.3059100293729143,suborn_1254_4_2,suborn_1254,153.5724,0.43323696320869887,56.1596875,0.818794020430948
megan,4,0.3899999999999997,0.5214180554349133,suborn_1254_4_1,suborn_1254,135.09821428571428,-0.1312698228656186,51.23307692307692,-0.08307505576456303
megan,4,0.3200000000000003,-0.29034629125528644,suborn_1254_4_2,suborn_1254,102.83478260869565,-1.3632045730131461,53.29875,0.3087844477399327
megan,1,0.45999999999999996,1.1004180580226497,suborn_1254_3_1,suborn_1254,145.52153846153846,0.28476698540513395,54.28913043478261,0.6651319006730899
megan,4,0.3999999999999999,0.3136969432194775,suborn_1254_3_1,suborn_1254,144.24066666666667,0.23034446566964484,52.76725,0.22074533238283242
benjamin,5,0.5099999999999998,-0.23633055820601417,suborn_1254_5_2,suborn_1254,81.1751724137931,-1.5400254982331667,50.73843137254902,-0.1951368400716399
benjamin,2,0.42999999999999994,-0.5804109446973008,suborn_1254_5_3,suborn_1254,99.59724137931035,-1.0821234323765647,52.12139534883721,0.1496735342089073
benjamin,2,0.4700000000000002,-0.44439057926147074,suborn_1254_5_1,suborn_1254,144.9390625,0.39176867427633305,51.81574468085106,0.22401243162309692
benjamin,5,0.4900000000000002,-0.33851784908188987,suborn_1254_5_1,suborn_1254,148.40242424242425,0.45887815912560204,52.18632653061225,0.25931573612555237
benjamin,2,0.5099999999999998,-0.25894479125821357,suborn_1254_6_1,suborn_1254,104.24612903225807,-0.8615955747109466,49.80137254901961,-0.4694459812079222
benjamin,5,0.4800000000000004,-0.38898438795706325,suborn_1254_6_1,suborn_1254,119.2876,-0.3353886111035668,50.9775,0.0027516805103134866
benjamin,5,0.45999999999999996,-0.4300476351946082,suborn_1254_5_3,suborn_1254,74.54925925925926,-1.8317584314387674,50.49804347826087,-0.2047587311365294
benjamin,3,0.4500000000000002,-0.4920790293717928,suborn_1254_5_4,suborn_1254,136.83529411764707,0.07905124660029904,52.346444444444444,0.11158298212306993
benjamin,5,0.4900000000000002,-0.2713632339297612,suborn_1254_6_3,suborn_1254,141.67636363636365,0.2259494565177854,52.35836734693878,0.08181875586765736
benjamin,2,0.53,-0.13131693034181519,suborn_1254_6_3,suborn_1254,127.70225,-0.1306235589974976,51.776415094339626,0.054157631311113986
benjamin,5,0.5,-0.20981397478655295,suborn_1254_6_2,suborn_1254,97.58925925925926,-1.1340924339419325,49.5294,-0.5485615453253357
benjamin,3,0.5300000000000002,-0.10723006642212358,suborn_1254_6_4,suborn_1254,119.5488888888889,-0.40521335125268376,51.640188679245284,0.14291631812634165
marjorie,1,0.44999999999999996,0.16398264099485285,suborn_1254_7_2,suborn_1254,154.70837837837837,0.6279302477600177,57.42377777777778,1.0148166570002097
marjorie,4,0.4900000000000002,0.2190584819755805,suborn_1254_7_3,suborn_1254,154.44757575757575,0.6294135791392229,53.6369387755102,0.014249986182216054
marjorie,4,0.47999999999999954,0.40314104283082486,suborn_1254_7_2,suborn_1254,149.44189189189188,0.4424830177788024,53.28125,-0.015255076028816582
marjorie,4,0.5800000000000001,0.8739029293595004,suborn_1254_8_3,suborn_1254,134.0906976744186,-0.03341428723602985,52.71637931034483,-0.20227168174087215
marjorie,2,0.41999999999999993,-0.05633817486966852,suborn_1254_8_4,suborn_1254,144.58151515151516,0.2685903056653887,54.34095238095238,0.29034859000184465
marjorie,1,0.47999999999999987,0.3796889628847703,suborn_1254_8_2,suborn_1254,149.35184210526316,0.37169891693933055,55.6125,0.5524485640639304
marjorie,4,0.4400000000000004,0.1345303784909223,suborn_1254_8_2,suborn_1254,144.66787878787878,0.272738133932874,55.283181818181816,0.443775798610782
marjorie,2,0.5999999999999996,1.0798267031568358,suborn_1254_7_4,suborn_1254,148.0095,0.430107011456127,52.944,-0.10330486201094441
marjorie,1,0.3899999999999999,-0.2956265633740106,suborn_1254_8_1,suborn_1254,173.94225806451612,1.4050551078701723,60.121538461538464,1.6075560411203484
logan,5,0.35000000000000053,-0.11438955401222528,suborn_1254_7_3,suborn_1254,115.40275862068965,-0.2791761638843607,50.44942857142857,0.1458284981390342
logan,2,0.30000000000000004,-0.2929900237304108,suborn_1254_7_3,suborn_1254,83.13499999999999,-1.2307238653969572,50.07566666666667,0.2544186411061689
logan,5,0.2999999999999998,-0.16428796817850755,suborn_1254_7_2,suborn_1254,99.44166666666666,-0.7573656568427402,49.608666666666664,0.06613538617387822
logan,5,0.3099999999999996,-0.22139411586140084,suborn_1254_8_1,suborn_1254,82.358,-1.113495681804499,49.166774193548385,0.05000847169681539
logan,2,0.28,-0.6336100773180021,suborn_1254_8_1,suborn_1254,146.70625,0.6999552366036597,51.77107142857143,0.529100371096839
logan,3,0.3100000000000005,-0.12989029936869895,suborn_1254_7_4,suborn_1254,125.895,0.08569170592089405,48.979032258064514,0.019785694135596516
logan,5,0.3299999999999992,-0.1461230210868064,suborn_1254_8_2,suborn_1254,106.1235,-0.5314077740087231,49.06393939393939,0.024197735153159348
logan,2,0.3700000000000001,0.13901628072949895,suborn_1254_8_3,suborn_1254,72.32714285714286,-1.427085745532066,47.957027027027024,-0.3056206141904543
logan,3,0.39000000000000057,0.3195748543449186,suborn_1254_8_4,suborn_1254,137.63464285714286,0.3770587430030319,49.55897435897436,-0.000884989362757993
logan,5,0.35999999999999943,0.04871017034946487,suborn_1254_8_3,suborn_1254,109.783125,-0.4027184704115591,49.33111111111111,-0.01775426326635543
marvin,5,0.39000000000000057,-0.005883262937361661,suborn_1254_1_1,suborn_1254,114.5365,-0.7250367208188154,51.227435897435896,-0.018919209677099837
marvin,2,0.3899999999999999,-0.01041508249453419,suborn_1254_1_1,suborn_1254,117.47,-0.5697882327974525,51.02076923076923,-0.0879645832353785
marvin,5,0.4800000000000004,0.7269164527161744,suborn_1254_2_1,suborn_1254,120.03825,-0.4522326558813714,50.282291666666666,-0.2505553525521601
marvin,3,0.3700000000000001,-0.006610226538588011,suborn_1254_1_4,suborn_1254,147.76666666666668,0.45715162479743965,50.512702702702704,-0.24397406392480225
marvin,2,0.3999999999999999,0.08501996670255295,suborn_1254_2_1,suborn_1254,156.2948387096774,0.6263595152972565,52.10725,0.2413736085890729
marvin,5,0.33999999999999986,-0.42654990872695686,suborn_1254_1_3,suborn_1254,135.85793103448276,-0.05688590653549078,51.01676470588235,-0.008829343833026491
marvin,5,0.3600000000000003,-0.18888799804723055,suborn_1254_1_2,suborn_1254,134.84178571428572,-0.07064537972177418,51.202777777777776,-0.0023533900677567723
marvin,2,0.33999999999999986,-0.4464310145188043,suborn_1254_1_3,suborn_1254,144.01645161290324,0.2604645404190481,53.870294117647056,0.6313893907357327
marvin,3,0.5299999999999998,0.761636540174356,suborn_1254_2_4,suborn_1254,90.40029411764706,-1.525287417336117,50.771509433962265,-0.10162933159831308
marvin,2,0.48,0.7537388645481315,suborn_1254_2_3,suborn_1254,119.82806451612903,-0.44608983270380775,51.515,0.004246811256722438
marvin,5,0.40000000000000036,0.09457744769266474,suborn_1254_2_3,suborn_1254,92.02142857142857,-1.547164087806371,51.3405,-0.026350988331537786
marvin,5,0.5,0.7720583513873802,suborn_1254_2_2,suborn_1254,133.4265,-0.02653512835448833,48.9758,-0.7144733960993842
lauren,5,0.3700000000000001,0.2867536155816143,suborn_1254_3_3,suborn_1254,142.87513513513514,0.3632771782764143,52.693513513513516,0.13282297481151625
lauren,2,0.32000000000000006,-0.29400852461256854,suborn_1254_4_1,suborn_1254,118.73806451612903,-0.325238007171883,51.0728125,-0.27012502767277224
lauren,3,0.25,-0.6960129836628346,suborn_1254_3_4,suborn_1254,143.21280000000002,0.3624330813315813,54.8636,0.5789008813319519
lauren,2,0.27,-0.5783266157697337,suborn_1254_3_3,suborn_1254,145.24851851851852,0.4752198206272215,54.73888888888889,0.5528182819082318
lauren,5,0.34999999999999964,0.15205472012875737,suborn_1254_3_2,suborn_1254,126.62689655172414,-0.1907909704514751,50.88742857142857,-0.28462288563684507
lauren,5,0.3099999999999996,-0.2972519465973254,suborn_1254_4_3,suborn_1254,143.70322580645163,0.3845342872602217,51.3458064516129,-0.1825750227364544
lauren,2,0.3600000000000001,-0.0001893451565537288,suborn_1254_4_3,suborn_1254,146.2511111111111,0.49026122518763776,52.71277777777778,0.1293584183001746
lauren,5,0.3700000000000001,0.11373814185245468,suborn_1254_4_1,suborn_1254,125.20357142857142,-0.0854206648996289,48.59864864864865,-0.8240281398472308
lauren,5,0.3099999999999996,-0.30659140835658233,suborn_1254_4_2,suborn_1254,121.75375,-0.25395994221800905,50.476451612903226,-0.4043100973214631
lauren,3,0.31999999999999984,-0.10475048841111295,suborn_1254_4_4,suborn_1254,136.28870967741935,0.1340051006919019,53.890625,0.34349456640499654
lauren,2,0.27,-0.5682015494267748,suborn_1254_3_1,suborn_1254,143.71555555555557,0.3733516056258762,55.266666666666666,0.6762684035190051
lauren,5,0.2599999999999998,-0.6531419636798821,suborn_1254_3_1,suborn_1254,142.455,0.3609201624664636,53.83538461538461,0.3968695240851022
sally,2,0.3899999999999999,0.4268546505187949,suborn_1254_7_2,suborn_1254,115.24896551724137,-0.6500081340611699,56.0625641025641,0.3669344456605901
sally,1,0.39,0.6519457028057367,suborn_1254_7_4,suborn_1254,152.44814814814814,0.4649303437900614,59.047179487179484,1.0427911628633106
sally,1,0.36,0.3827223241698987,suborn_1254_8_4,suborn_1254,147.4675,0.33056939424727155,57.67166666666667,0.7238505558453058
sally,2,0.42999999999999994,0.7814686596849767,suborn_1254_8_2,suborn_1254,77.90444444444445,-1.8322974807864818,54.66720930232558,0.12555023018657416
sally,1,0.43000000000000005,0.9646952431506798,suborn_1254_8_3,suborn_1254,136.5521875,-0.07107780916299697,58.54697674418605,0.9124278082964286
sally,3,0.3800000000000001,0.5845640875668044,suborn_1254_8_1,suborn_1254,146.46565217391304,0.3040631887022403,54.65236842105263,0.1108380791948996
sally,1,0.45000000000000007,1.2696335700494366,suborn_1254_7_3,suborn_1254,166.27310344827586,1.0342473413432387,56.73577777777778,0.6639253199069572
morgan,6,0.34999999999999964,-0.40899767538480986,suborn_1254_3_3,suborn_1254,135.44263157894736,-0.04024207896043898,48.344857142857144,-0.7187660179017323
morgan,3,0.33000000000000007,-0.6910056971161979,suborn_1254_4_1,suborn_1254,127.54260869565218,-0.15728785582277874,48.89666666666667,-0.485547787164102
morgan,4,0.3799999999999999,-0.168986660389651,suborn_1254_3_4,suborn_1254,76.29625,-2.0683631422310844,47.12605263157895,-0.8142779223808334
morgan,3,0.3799999999999999,-0.2545308177765116,suborn_1254_3_2,suborn_1254,139.51939393939395,0.1700208098513498,50.501315789473686,-0.15205930972289033
morgan,3,0.3599999999999999,-0.36523618096018534,suborn_1254_3_3,suborn_1254,107.08933333333333,-0.8500393187104234,49.94861111111111,-0.30808873918507845
morgan,6,0.35999999999999943,-0.3620558204792185,suborn_1254_3_2,suborn_1254,74.81,-1.9773206357789306,45.7875,-1.1970640689901582
morgan,4,0.4099999999999997,-0.18763633505390254,suborn_1254_4_3,suborn_1254,141.43029411764707,0.25499934040790656,51.29780487804878,-0.005810692773756231
morgan,6,0.35999999999999943,-0.39982963695169854,suborn_1254_4_3,suborn_1254,127.8876,-0.17619561800012373,47.91361111111111,-0.6857874023206127
morgan,6,0.35000000000000053,-0.32600240646391593,suborn_1254_4_1,suborn_1254,103.7078947368421,-0.9513942045421446,47.938857142857145,-0.6117892171755651
morgan,6,0.34999999999999964,-0.4223889040816714,suborn_1254_4_2,suborn_1254,131.615,-0.1556343474869669,47.28257142857143,-0.8305381066672481
morgan,3,0.3400000000000001,-0.5449141123528897,suborn_1254_4_2,suborn_1254,153.55733333333333,0.5581039825611283,50.32058823529412,-0.21464434749038425
morgan,4,0.35000000000000053,-0.3413441776951033,suborn_1254_4_4,suborn_1254,136.41733333333335,-0.006211718369932772,50.482285714285716,-0.22968857656512368
morgan,6,0.35000000000000053,-0.36364228497338863,suborn_1254_3_1,suborn_1254,135.98260869565217,0.017639692544741962,49.55285714285714,-0.35303727377522676
marion,4,0.4299999999999997,-0.0770431926818605,suborn_1254_5_2,suborn_1254,152.04767441860466,0.4808466456640889,54.743720930232556,-0.04976984743618695
marion,1,0.5,0.46580483070814516,suborn_1254_5_1,suborn_1254,149.94444444444446,0.44966418286236925,55.516799999999996,0.22113030202447728
marion,4,0.39999999999999947,-0.10110221077932123,suborn_1254_5_1,suborn_1254,88.518,-1.6731162842616234,54.1745,-0.09429842705206747
marion,1,0.45999999999999996,0.16235069155967036,suborn_1254_5_2,suborn_1254,122.02162790697675,-0.37472400649031407,54.37,-0.05859670538021005
marion,1,0.43999999999999995,-0.054900969408084095,suborn_1254_6_1,suborn_1254,118.02090909090909,-0.5122197990551388,56.016363636363636,0.31287534984156457
marion,4,0.41000000000000014,-0.011604908799312884,suborn_1254_6_1,suborn_1254,141.02512195121952,0.13170976869923443,57.238292682926826,0.6914651531104561
marion,1,0.43999999999999995,0.20410970888154067,suborn_1254_6_2,suborn_1254,140.31204545454545,0.08468827122610759,57.68272727272727,0.712469907141357
marion,4,0.45999999999999996,0.22126088539683414,suborn_1254_5_3,suborn_1254,149.80272727272728,0.4502861177063533,56.43934782608696,0.5523124197923921
marion,2,0.43000000000000016,0.07768626303339232,suborn_1254_5_4,suborn_1254,144.61093023255813,0.2788505110821324,56.23441860465116,0.4923191601348101
marion,1,0.49,0.6008374421663504,suborn_1254_1_2,suborn_1254,117.72979591836734,-0.6714749226040422,55.53448979591837,0.2945336497725805
marion,4,0.40000000000000036,0.016265180412740873,suborn_1254_1_1,suborn_1254,146.51024999999998,0.3308153028446513,56.78775,0.6443371964433365
marion,1,0.49,0.5656930043556274,suborn_1254_1_1,suborn_1254,151.61612244897958,0.5139683926928782,58.68775510204082,1.1371162321433932
marion,4,0.41999999999999993,0.17318459878460396,suborn_1254_2_1,suborn_1254,157.44878048780487,0.7121826085595065,55.47904761904762,0.39017900448585713
marion,1,0.48,0.4554409474509304,suborn_1254_2_2,suborn_1254,142.32191489361702,0.1794036390007616,57.682291666666664,0.7995601081110638
marion,2,0.45999999999999996,0.4032455220263025,suborn_1254_1_4,suborn_1254,142.4669696969697,0.1276679801407528,54.33565217391304,0.08709337290550692
marion,1,0.47,0.3583036308623112,suborn_1254_2_1,suborn_1254,155.67521739130436,0.6669836399159634,56.9231914893617,0.6185894664462044
marion,4,0.44999999999999973,0.35777346338113447,suborn_1254_1_3,suborn_1254,141.39560975609757,0.1825682880258959,54.59177777777778,0.1386115341247016
marion,4,0.4300000000000006,0.039402063521129654,suborn_1254_1_2,suborn_1254,143.24904761904762,0.22470814906573158,54.985813953488375,0.13802924805640795
marion,2,0.3900000000000001,-0.09453785831116553,suborn_1254_2_4,suborn_1254,149.77,0.42785431064455887,57.973846153846154,0.8720597248509091
marion,4,0.45999999999999996,0.37164842687072847,suborn_1254_2_3,suborn_1254,144.8346511627907,0.27452575592573814,55.774130434782606,0.35293361575625076
marion,4,0.4500000000000002,0.4745136093976332,suborn_1254_2_2,suborn_1254,134.68232558139536,-0.09909937895520342,55.79622222222222,0.36039548892504514
marion,4,0.4400000000000004,0.26090246490763325,suborn_1254_6_3,suborn_1254,151.7809090909091,0.5025587512314211,56.38818181818182,0.5478372232653755
marion,4,0.45999999999999996,0.002687265846751094,suborn_1254_6_2,suborn_1254,148.46511627906978,0.4034868703653688,55.82673913043478,0.3060791778866603
marion,2,0.4500000000000002,0.20258636503026012,suborn_1254_6_4,suborn_1254,146.7588888888889,0.3550479794227505,56.618,0.5815098996828819
marjorie,4,0.41000000000000014,-0.10896426950517815,suborn_1254_8_1,suborn_1254,134.42387096774195,-0.03070241155221607,54.84804878048781,0.31072602280063016
dillon,1,0.29,-0.2426826229544801,suborn_1254_3_4,suborn_1254,146.98636363636365,0.5743560614012517,52.9251724137931,0.3739663541916473
dillon,1,0.37,0.3011122494042843,suborn_1254_4_1,suborn_1254,125.16806451612904,-0.09259873755452318,56.108378378378376,0.9662813563966036
dillon,2,0.30000000000000004,-0.19542205624511355,suborn_1254_3_2,suborn_1254,140.29045454545454,0.363327792386854,54.53,0.5958642114116429
dillon,3,0.32000000000000006,-0.058180651375829395,suborn_1254_3_1,suborn_1254,100.452,-0.8412618043495909,49.965625,-0.3846903485735714
dillon,2,0.32999999999999985,0.00024239530657396008,suborn_1254_4_2,suborn_1254,82.625,-1.3637160420197554,53.02848484848485,0.167054659723238
dillon,1,0.31000000000000005,-0.1480166310490551,suborn_1254_4_4,suborn_1254,154.82153846153847,0.7683073188838913,57.34451612903226,1.251980792961004
dillon,3,0.32000000000000006,-0.0275163237533671,suborn_1254_4_3,suborn_1254,132.5568,0.11824043853547292,50.944375,-0.07428148948899531
dillon,1,0.44000000000000006,0.8052338925686655,suborn_1254_3_3,suborn_1254,122.15526315789474,-0.14428592323999245,55.3425,0.7898752498539073
molly,3,0.32999999999999985,0.5245840113049103,suborn_1254_7_2,suborn_1254,154.96212121212122,0.7224714586313972,51.47181818181818,-0.40134655199175606
molly,6,0.2999999999999998,0.20899690975212892,suborn_1254_7_3,suborn_1254,78.73333333333333,-1.921680421552933,50.742333333333335,-0.5577145016141972
molly,3,0.32999999999999985,0.5637355818380825,suborn_1254_7_3,suborn_1254,156.85121212121211,0.7866969638631471,55.00090909090909,0.5125587229863523
molly,6,0.33000000000000007,0.6011154167159093,suborn_1254_7_2,suborn_1254,147.65272727272728,0.4699590631419108,51.94060606060606,-0.2617660646123574
molly,6,0.3200000000000003,0.456733411613147,suborn_1254_8_1,suborn_1254,147.75551724137932,0.46516320620589485,52.705625,-0.09215188385076013
molly,4,0.33000000000000007,0.6028871523712621,suborn_1254_7_4,suborn_1254,137.34133333333332,0.10793870387287585,51.79515151515152,-0.32925025571878536
molly,6,0.2999999999999998,0.09190698044944659,suborn_1254_8_2,suborn_1254,137.76833333333335,-0.01724469569439187,52.539,-0.17154747167989084
molly,3,0.30000000000000004,0.16713563465793013,suborn_1254_8_3,suborn_1254,111.40272727272728,-0.6684721016247861,51.92933333333333,-0.28890633797608056
molly,3,0.29000000000000004,0.023222614008000686,suborn_1254_8_2,suborn_1254,139.12454545454545,0.0178634740327558,52.26586206896552,-0.20155822654565891
molly,4,0.2999999999999998,0.1315275354354572,suborn_1254_8_4,suborn_1254,132.99366666666666,0.0007286302373466488,52.590666666666664,-0.12876189455187434
molly,6,0.29000000000000004,0.024994349663349458,suborn_1254_8_3,suborn_1254,136.49133333333333,-0.05707652239509235,50.57241379310345,-0.6522817025121362
jeremy,2,0.42000000000000015,-0.057227935938612695,suborn_1254_5_2,suborn_1254,86.93033333333334,-1.7833962364844655,52.465714285714284,-0.5934556561260563
jeremy,1,0.55,0.577766999739478,suborn_1254_5_3,suborn_1254,146.89288888888888,0.3252794002057504,57.32,0.5934528049087555
jeremy,3,0.3799999999999999,-0.4119962307867421,suborn_1254_5_1,suborn_1254,99.93478260869566,-1.237655652394724,52.60394736842105,-0.5285410947552925
jeremy,3,0.3599999999999999,-0.5018383844386561,suborn_1254_6_1,suborn_1254,81.48428571428572,-1.7783685123102742,50.585277777777776,-1.0032549363345924
jeremy,2,0.5599999999999998,0.6244595565134383,suborn_1254_6_2,suborn_1254,140.62136363636364,0.07798264328229766,50.645535714285714,-0.8518902771598129
jeremy,1,0.4099999999999999,-0.15654210100287308,suborn_1254_5_4,suborn_1254,147.3730303030303,0.2734768579368244,56.502682926829266,0.41623106659514036
jeremy,1,0.44999999999999996,-0.11881800196520217,suborn_1254_6_3,suborn_1254,153.43384615384616,0.5131880174184755,57.870444444444445,0.5797052035488203
jeremy,1,0.34999999999999987,-0.4813906349038011,suborn_1254_6_4,suborn_1254,120.89928571428571,-0.6327621295306963,55.91342857142857,0.22919307079780452
lillian,3,0.43999999999999995,0.2303287176636282,suborn_1254_5_2,suborn_1254,104.33714285714285,-0.7127617370356085,51.29545454545455,-0.35106870083855884
lillian,6,0.40000000000000036,-0.010385407369426301,suborn_1254_5_2,suborn_1254,79.83642857142857,-1.3575506375885398,48.346000000000004,-1.0278547598639596
lillian,3,0.4200000000000004,0.08028097677939658,suborn_1254_5_3,suborn_1254,77.0547619047619,-1.5077073075080103,50.84642857142857,-0.561107453331974
lillian,6,0.41000000000000014,0.04815463636698855,suborn_1254_5_1,suborn_1254,114.79,-0.3539312959857252,48.757560975609756,-0.9830098262173642
lillian,6,0.3700000000000001,-0.2307871160260921,suborn_1254_6_1,suborn_1254,85.72258064516129,-1.2627437625286126,51.07,-0.4509390471975577
lillian,3,0.3799999999999999,-0.11544832412209947,suborn_1254_6_2,suborn_1254,118.51529411764706,-0.25665765593002016,49.65105263157895,-0.6141503362138223
lillian,6,0.3899999999999997,-0.11355044667264258,suborn_1254_5_3,suborn_1254,76.02324324324324,-1.522456084115704,51.24128205128205,-0.3637965422248404
lillian,4,0.40999999999999925,0.017879508600501665,suborn_1254_5_4,suborn_1254,128.95499999999998,0.03192138118570685,48.79560975609756,-0.8815991724809072
lillian,6,0.40000000000000036,-0.01095972637866275,suborn_1254_6_3,suborn_1254,115.53631578947369,-0.39180377611510675,51.87175,-0.2552864346900929
lillian,3,0.43999999999999995,0.24074409219349446,suborn_1254_6_3,suborn_1254,140.55324324324326,0.40644390412881926,52.092954545454546,-0.11233263330140088
lillian,6,0.35999999999999943,-0.271486939844811,suborn_1254_6_2,suborn_1254,78.5525,-1.3824670161894541,47.94138888888889,-1.1946931514136683
